image,cell_id,source,cy,cx,area_px,circularity,eccentricity,solidity
HET_1,371,cellpose_ext,859.7,332.0,380,0.587,0.860,0.785
HET_1,372,cellpose_ext,858.4,564.9,573,0.447,0.901,0.706
HET_1,373,cellpose_ext,857.4,1824.8,446,0.726,0.646,0.912
HET_1,374,cellpose_ext,857.6,2186.2,331,0.811,0.686,0.927
HET_1,375,cellpose_ext,857.2,1109.2,349,0.934,0.453,0.954
HET_1,376,cellpose_ext,861.1,1871.0,469,0.551,0.828,0.759
HET_1,377,cellpose_ext,862.0,2275.4,292,0.733,0.711,0.885
HET_1,378,cellpose_ext,875.1,2732.8,506,0.343,0.979,0.729
HET_1,379,cellpose_ext,869.4,299.5,641,0.631,0.460,0.822
HET_1,380,cellpose_ext,871.8,870.6,412,0.476,0.865,0.704
HET_1,381,cellpose_ext,872.4,1092.3,397,0.608,0.714,0.843
HET_1,382,cellpose_ext,869.4,1909.2,371,0.798,0.778,0.949
HET_1,383,cellpose_ext,869.5,2224.5,392,0.875,0.628,0.945
HET_1,384,cellpose_ext,865.7,282.6,155,0.943,0.532,0.945
HET_1,385,cellpose_ext,876.3,2542.7,391,0.535,0.920,0.803
HET_1,386,cellpose_ext,869.0,157.8,136,0.623,0.946,0.889
HET_1,387,cellpose_ext,868.6,1145.3,104,0.871,0.872,0.945
HET_1,388,cellpose_ext,871.0,1200.8,197,0.923,0.735,0.961
HET_1,389,cellpose_ext,887.3,1430.3,583,0.446,0.894,0.708
HET_1,390,cellpose_ext,874.9,2186.9,350,0.724,0.887,0.938
HET_1,391,cellpose_ext,886.2,1595.3,463,0.542,0.838,0.822
HET_1,392,cellpose_ext,883.1,1651.0,448,0.722,0.658,0.887
HET_1,393,cellpose_ext,878.5,1923.2,282,0.712,0.885,0.895
HET_1,394,cellpose_ext,878.8,1671.8,223,0.927,0.560,0.953
HET_1,395,cellpose_ext,879.3,1781.5,93,1.003,0.642,0.939
HET_1,396,cellpose_ext,894.5,645.6,439,0.323,0.943,0.569
HET_1,397,cellpose_ext,889.4,1894.6,381,0.745,0.849,0.929
HET_1,398,cellpose_ext,896.0,2490.4,543,0.469,0.930,0.741
HET_1,399,cellpose_ext,895.5,1193.3,390,0.810,0.547,0.926
HET_1,400,cellpose_ext,912.3,2573.2,1165,0.656,0.638,0.864
HET_1,401,cellpose_ext,895.5,153.5,612,0.807,0.797,0.955
HET_1,402,cellpose_ext,897.5,2258.3,189,0.646,0.940,0.917
HET_1,403,cellpose_ext,900.8,1064.8,574,0.776,0.678,0.921
HET_1,404,cellpose_ext,899.3,2640.5,422,0.686,0.897,0.842
HET_1,405,cellpose_ext,901.9,2119.1,376,0.825,0.303,0.940
HET_1,406,cellpose_ext,901.3,415.0,243,0.673,0.804,0.850
HET_1,407,cellpose_ext,903.6,519.1,511,0.418,0.965,0.815
HET_1,408,cellpose_ext,898.7,2226.1,129,1.036,0.592,0.970
HET_1,409,cellpose_ext,907.1,303.0,622,0.416,0.793,0.709
HET_1,410,cellpose_ext,902.0,2102.3,232,0.901,0.640,0.947
HET_1,411,cellpose_ext,909.6,207.4,364,0.430,0.662,0.683
HET_1,412,cellpose_ext,909.5,741.5,447,0.500,0.961,0.834
HET_1,413,cellpose_ext,909.3,2711.2,212,0.602,0.933,0.851
HET_1,414,cellpose_ext,912.5,2752.2,309,0.559,0.869,0.809
HET_1,415,cellpose_ext,904.1,382.0,264,0.533,0.955,0.871
HET_1,416,cellpose_ext,932.0,787.2,744,0.222,0.944,0.480
HET_1,417,cellpose_ext,909.5,2537.9,443,0.570,0.896,0.808
HET_1,418,cellpose_ext,909.1,1582.0,204,0.878,0.772,0.944
HET_1,419,cellpose_ext,929.9,2423.1,892,0.266,0.666,0.495
HET_1,420,cellpose_ext,910.9,2163.1,438,0.731,0.835,0.924
HET_1,421,cellpose_ext,917.4,1833.9,356,0.664,0.812,0.824
HET_1,422,cellpose_ext,912.8,2060.4,170,0.983,0.589,0.955
HET_1,423,cellpose_ext,922.3,1755.7,502,0.713,0.868,0.896
HET_1,424,cellpose_ext,922.0,428.6,603,0.600,0.869,0.883
HET_1,425,cellpose_ext,921.0,2121.6,368,0.753,0.432,0.898
HET_1,426,cellpose_ext,922.9,1181.7,279,0.724,0.912,0.943
HET_1,427,cellpose_ext,923.3,2793.4,227,0.721,0.850,0.915
HET_1,428,cellpose_ext,935.3,971.7,624,0.380,0.944,0.686
HET_1,429,cellpose_ext,935.5,2166.1,397,0.804,0.785,0.930
HET_1,430,cellpose_ext,928.2,222.0,343,0.637,0.924,0.891
HET_1,431,cellpose_ext,942.9,381.5,607,0.483,0.653,0.760
HET_1,432,cellpose_ext,930.2,2253.0,172,0.884,0.821,0.945
HET_1,433,cellpose_ext,939.0,1832.9,476,0.640,0.736,0.880
HET_1,434,cellpose_ext,933.3,1432.4,201,0.912,0.580,0.944
HET_1,435,cellpose_ext,943.9,883.1,686,0.391,0.743,0.656
HET_1,436,cellpose_ext,934.7,195.4,219,0.702,0.871,0.873
HET_1,437,cellpose_ext,937.0,1482.9,365,0.713,0.750,0.877
HET_1,438,cellpose_ext,936.4,1895.3,162,0.651,0.932,0.926
HET_1,439,cellpose_ext,940.9,638.3,512,0.559,0.931,0.839
HET_1,440,cellpose_ext,937.9,2093.7,183,0.940,0.649,0.953
HET_1,441,cellpose_ext,956.7,1935.5,1241,0.782,0.628,0.951
HET_1,442,cellpose_ext,940.8,597.3,401,0.454,0.973,0.827
HET_1,443,cellpose_ext,943.6,1231.1,517,0.509,0.821,0.798
HET_1,444,cellpose_ext,939.2,1725.1,142,0.781,0.898,0.940
HET_1,445,cellpose_ext,954.5,1990.0,487,0.711,0.820,0.910
HET_1,446,cellpose_ext,954.8,299.3,486,0.599,0.868,0.866
HET_1,447,cellpose_ext,949.2,1767.0,288,0.792,0.828,0.926
HET_1,448,cellpose_ext,971.0,1357.1,1130,0.267,0.936,0.533
HET_1,449,cellpose_ext,954.9,1583.9,361,0.583,0.937,0.864
HET_1,450,cellpose_ext,948.0,1604.1,296,0.766,0.868,0.919
HET_1,451,cellpose_ext,955.4,1646.9,480,0.695,0.789,0.882
HET_1,452,cellpose_ext,952.5,1130.5,354,0.776,0.826,0.910
HET_1,453,cellpose_ext,951.8,1532.8,243,0.614,0.784,0.835
HET_1,454,cellpose_ext,964.1,2253.3,488,0.558,0.942,0.887
HET_1,455,cellpose_ext,952.8,965.4,211,0.810,0.862,0.950
HET_1,456,cellpose_ext,952.3,1182.1,336,0.353,0.978,0.755
HET_1,457,cellpose_ext,961.4,2124.5,559,0.804,0.773,0.946
HET_1,458,cellpose_ext,960.6,2148.3,456,0.705,0.691,0.870
HET_1,459,cellpose_ext,969.5,121.4,470,0.460,0.808,0.699
HET_1,460,cellpose_ext,963.4,484.4,210,0.572,0.952,0.830
HET_1,461,cellpose_ext,967.4,990.5,668,0.752,0.765,0.904
HET_1,462,cellpose_ext,962.3,2055.0,332,0.677,0.911,0.917
HET_1,463,cellpose_ext,960.8,2335.1,707,0.497,0.925,0.822
HET_1,464,cellpose_ext,968.1,2084.9,499,0.696,0.886,0.912
HET_1,465,cellpose_ext,963.3,363.9,309,0.847,0.671,0.939
HET_1,466,cellpose_ext,965.1,1551.2,330,0.937,0.550,0.957
HET_1,467,cellpose_ext,965.1,2569.7,266,0.848,0.829,0.957
HET_1,468,cellpose_ext,971.5,2653.8,581,0.414,0.972,0.785
HET_1,469,cellpose_ext,971.6,1657.9,221,0.716,0.867,0.898
HET_1,470,cellpose_ext,971.1,2692.9,269,0.948,0.225,0.951
HET_1,471,cellpose_ext,971.7,1873.3,150,0.858,0.772,0.926
HET_1,472,cellpose_ext,991.1,1968.3,389,0.427,0.966,0.872
HET_1,473,cellpose_ext,973.2,2459.2,190,0.873,0.731,0.922
HET_1,474,cellpose_ext,973.9,2009.9,186,0.895,0.664,0.939
HET_1,475,cellpose_ext,976.2,449.8,314,0.596,0.934,0.860
HET_1,476,cellpose_ext,987.1,1882.0,614,0.729,0.835,0.926
HET_1,477,cellpose_ext,983.6,2168.7,491,0.797,0.616,0.935
HET_1,478,cellpose_ext,987.1,194.7,368,0.587,0.914,0.809
HET_1,479,cellpose_ext,995.2,11.0,386,0.646,0.904,0.963
HET_1,480,cellpose_ext,988.2,1909.4,412,0.677,0.909,0.926
HET_1,481,cellpose_ext,990.4,2000.3,501,0.857,0.685,0.945
HET_1,482,cellpose_ext,989.2,1804.7,432,0.935,0.617,0.971
HET_1,483,cellpose_ext,1000.6,220.6,621,0.636,0.715,0.892
HET_1,484,cellpose_ext,994.3,390.2,387,0.730,0.852,0.904
HET_1,485,cellpose_ext,997.4,1946.9,487,0.722,0.713,0.885
HET_1,486,cellpose_ext,992.7,2029.4,187,0.657,0.940,0.926
HET_1,487,cellpose_ext,992.5,500.6,650,0.467,0.953,0.827
HET_1,488,cellpose_ext,989.9,2708.0,375,0.770,0.680,0.891
HET_1,489,cellpose_ext,998.2,285.6,838,0.438,0.926,0.699
HET_1,490,cellpose_ext,996.9,1454.9,571,0.642,0.810,0.848
HET_1,491,cellpose_ext,997.2,2726.9,283,0.784,0.761,0.896
HET_1,492,cellpose_ext,998.6,2753.9,248,0.858,0.580,0.908
HET_1,493,cellpose_ext,1004.8,993.8,508,0.789,0.649,0.924
HET_1,494,cellpose_ext,1002.4,74.0,491,0.693,0.850,0.930
HET_1,495,cellpose_ext,1007.1,1850.3,474,0.610,0.695,0.843
HET_1,496,cellpose_ext,1010.9,693.9,341,0.563,0.838,0.853
HET_1,497,cellpose_ext,1014.8,1620.3,200,0.496,0.948,0.844
HET_1,498,cellpose_ext,1019.6,168.8,471,0.627,0.810,0.852
HET_1,499,cellpose_ext,1018.3,2319.4,500,0.414,0.582,0.679
HET_1,500,cellpose_ext,1020.8,397.3,660,0.466,0.912,0.745
HET_1,501,cellpose_ext,1027.3,1310.2,478,0.431,0.921,0.685
HET_1,502,cellpose_ext,1012.7,735.2,359,0.479,0.862,0.742
HET_1,503,cellpose_ext,1022.8,2451.2,264,0.450,0.892,0.679
HET_1,504,cellpose_ext,1021.0,1959.3,299,0.763,0.840,0.917
HET_1,505,cellpose_ext,1020.1,866.7,411,0.847,0.700,0.936
HET_1,506,cellpose_ext,1016.1,98.1,230,0.696,0.900,0.906
HET_1,507,cellpose_ext,1029.4,34.2,736,0.418,0.864,0.715
HET_1,508,cellpose_ext,1020.4,2570.0,272,0.898,0.609,0.951
HET_1,509,cellpose_ext,1044.2,645.3,858,0.316,0.873,0.574
HET_1,510,cellpose_ext,1022.2,1090.5,286,0.723,0.773,0.894
HET_1,511,cellpose_ext,1036.2,2195.0,373,0.497,0.962,0.859
HET_1,512,cellpose_ext,1038.6,469.5,788,0.351,0.881,0.669
HET_1,513,cellpose_ext,1033.9,1015.4,527,0.573,0.734,0.807
HET_1,514,cellpose_ext,1032.5,2590.4,289,0.615,0.839,0.798
HET_1,515,cellpose_ext,1027.5,2611.6,169,0.991,0.463,0.966
HET_1,516,cellpose_ext,1033.8,840.8,528,0.744,0.746,0.901
HET_1,517,cellpose_ext,1032.1,1270.8,415,0.529,0.937,0.850
HET_1,518,cellpose_ext,1027.2,1840.9,176,0.719,0.906,0.921
HET_1,519,cellpose_ext,1035.8,2669.5,178,0.675,0.934,0.947
HET_1,520,cellpose_ext,1038.6,1904.0,307,0.660,0.716,0.843
HET_1,521,cellpose_ext,1036.6,1617.1,241,0.802,0.705,0.906
HET_1,522,cellpose_ext,1042.2,104.1,613,0.692,0.820,0.899
HET_1,523,cellpose_ext,1046.5,1886.7,319,0.693,0.916,0.894
HET_1,524,cellpose_ext,1043.3,964.0,224,0.591,0.952,0.914
HET_1,525,cellpose_ext,1046.0,989.7,407,0.620,0.770,0.822
HET_1,526,cellpose_ext,1044.1,1291.0,200,0.861,0.799,0.952
HET_1,527,cellpose_ext,1061.0,321.6,843,0.193,0.622,0.431
HET_1,528,cellpose_ext,1050.8,2450.5,460,0.492,0.845,0.741
HET_1,529,cellpose_ext,1043.4,1981.0,241,0.899,0.748,0.953
HET_1,530,cellpose_ext,1043.6,1962.7,98,1.007,0.669,0.951
HET_1,531,cellpose_ext,1061.8,1583.4,700,0.850,0.656,0.954
HET_1,532,cellpose_ext,1054.1,1923.0,398,0.653,0.784,0.834
HET_1,533,cellpose_ext,1059.8,2578.2,393,0.689,0.913,0.933
HET_1,534,cellpose_ext,1063.8,1508.7,890,0.504,0.926,0.779
HET_1,535,cellpose_ext,1057.8,1725.2,176,0.741,0.823,0.951
HET_1,536,cellpose_ext,1059.2,2137.8,304,0.721,0.514,0.881
HET_1,537,cellpose_ext,1055.4,2665.6,295,0.728,0.875,0.928
HET_1,538,cellpose_ext,1065.0,145.8,613,0.724,0.546,0.883
HET_1,539,cellpose_ext,1069.5,2060.0,488,0.514,0.872,0.755
HET_1,540,cellpose_ext,1076.6,1054.4,498,0.421,0.959,0.767
HET_1,541,cellpose_ext,1066.1,1556.5,302,0.902,0.448,0.944
HET_1,542,cellpose_ext,1071.9,2483.9,187,0.427,0.980,0.789
HET_1,543,cellpose_ext,1070.9,2090.6,519,0.687,0.820,0.880
HET_1,544,cellpose_ext,1065.9,177.2,238,0.582,0.953,0.878
HET_1,545,cellpose_ext,1071.6,1540.7,280,0.821,0.814,0.936
HET_1,546,cellpose_ext,1070.5,1743.2,223,0.939,0.701,0.961
HET_1,547,cellpose_ext,1083.5,1109.7,402,0.478,0.937,0.744
HET_1,548,cellpose_ext,1070.2,1377.2,172,0.562,0.957,0.873
HET_1,549,cellpose_ext,1086.0,1810.3,1104,0.619,0.784,0.884
HET_1,550,cellpose_ext,1088.6,812.7,844,0.724,0.675,0.918
HET_1,551,cellpose_ext,1081.2,2334.3,691,0.375,0.502,0.628
HET_1,552,cellpose_ext,1088.9,2701.6,494,0.723,0.875,0.910
HET_1,553,cellpose_ext,1093.1,1122.0,355,0.642,0.914,0.927
HET_1,554,cellpose_ext,1083.7,1885.9,188,0.966,0.693,0.964
HET_1,555,cellpose_ext,1086.7,1995.1,408,0.557,0.530,0.791
HET_1,556,cellpose_ext,1086.4,1909.7,220,0.785,0.796,0.932
HET_1,557,cellpose_ext,1104.6,2760.4,627,0.451,0.934,0.785
HET_1,558,cellpose_ext,1092.0,1968.4,369,0.621,0.906,0.822
HET_1,559,cellpose_ext,1089.0,2567.2,148,0.834,0.880,0.943
HET_1,560,cellpose_ext,1086.5,2039.2,100,0.919,0.774,0.943
HET_1,561,cellpose_ext,1099.3,901.2,698,0.383,0.887,0.624
HET_1,562,cellpose_ext,1092.8,2305.3,413,0.708,0.788,0.894
HET_1,563,cellpose_ext,1101.4,1469.2,372,0.505,0.938,0.783
HET_1,564,cellpose_ext,1101.2,2102.4,692,0.685,0.669,0.884
HET_1,565,cellpose_ext,1093.1,662.8,175,1.022,0.473,0.978
HET_1,566,cellpose_ext,1109.0,652.8,635,0.337,0.964,0.664
HET_1,567,cellpose_ext,1103.4,2456.3,303,0.408,0.972,0.765
HET_1,568,cellpose_ext,1103.5,25.1,874,0.515,0.662,0.800
HET_1,569,cellpose_ext,1104.0,1445.2,569,0.498,0.926,0.771
HET_1,570,cellpose_ext,1099.8,781.2,287,0.590,0.898,0.857
HET_1,571,cellpose_ext,1108.6,1852.0,445,0.562,0.815,0.811
HET_1,572,cellpose_ext,1111.1,966.8,528,0.683,0.795,0.899
HET_1,573,cellpose_ext,1109.6,421.4,242,0.769,0.766,0.883
HET_1,574,cellpose_ext,1109.2,627.8,204,0.620,0.945,0.891
HET_1,575,cellpose_ext,1127.4,1722.6,670,0.437,0.600,0.721
HET_1,576,cellpose_ext,1120.0,183.8,417,0.467,0.956,0.832
HET_1,577,cellpose_ext,1121.1,158.7,293,0.803,0.615,0.902
HET_1,578,cellpose_ext,1126.9,210.7,373,0.740,0.861,0.912
HET_1,579,cellpose_ext,1120.7,477.8,353,0.545,0.939,0.847
HET_1,580,cellpose_ext,1134.4,2258.7,502,0.495,0.930,0.772
HET_1,581,cellpose_ext,1130.4,255.2,732,0.487,0.866,0.759
HET_1,582,cellpose_ext,1128.5,527.2,736,0.428,0.944,0.738
HET_1,583,cellpose_ext,1139.6,307.3,551,0.572,0.903,0.849
HET_1,584,cellpose_ext,1124.6,2452.9,199,0.789,0.578,0.896
HET_1,585,cellpose_ext,1127.2,969.5,88,0.996,0.659,0.946
HET_1,586,cellpose_ext,1145.2,1592.3,375,0.434,0.951,0.765
HET_1,587,cellpose_ext,1140.7,881.4,689,0.430,0.948,0.780
HET_1,588,cellpose_ext,1131.4,1207.7,129,0.692,0.895,0.849
HET_1,589,cellpose_ext,1143.2,1027.3,301,0.585,0.868,0.867
HET_1,590,cellpose_ext,1151.5,399.0,520,0.572,0.936,0.852
HET_1,591,cellpose_ext,1138.1,727.4,340,0.602,0.878,0.800
HET_1,592,cellpose_ext,1142.3,2877.4,483,0.630,0.871,0.847
HET_1,593,cellpose_ext,1146.8,2783.9,623,0.451,0.889,0.811
HET_1,594,cellpose_ext,1143.1,985.1,235,0.905,0.208,0.940
HET_1,595,cellpose_ext,1153.8,2647.2,498,0.318,0.922,0.634
HET_1,596,cellpose_ext,1160.0,2358.0,517,0.321,0.911,0.589
HET_1,597,cellpose_ext,1153.9,631.7,350,0.746,0.766,0.916
HET_1,598,cellpose_ext,1154.2,1361.2,410,0.613,0.480,0.828
HET_1,599,cellpose_ext,1158.6,2027.0,338,0.552,0.901,0.781
HET_1,600,cellpose_ext,1154.4,1778.4,268,0.909,0.694,0.961
HET_1,601,cellpose_ext,1163.1,466.7,1140,0.543,0.866,0.802
HET_1,602,cellpose_ext,1157.7,614.1,220,0.899,0.721,0.940
HET_1,603,cellpose_ext,1158.6,426.6,405,0.584,0.932,0.854
HET_1,604,cellpose_ext,1165.1,2933.6,985,0.532,0.877,0.822
HET_1,605,cellpose_ext,1162.5,2209.2,244,0.731,0.842,0.887
HET_1,606,cellpose_ext,1182.9,2183.4,649,0.373,0.944,0.702
HET_1,607,cellpose_ext,1162.7,1046.4,185,0.761,0.862,0.925
HET_1,608,cellpose_ext,1162.8,2145.1,251,0.807,0.847,0.913
HET_1,609,cellpose_ext,1163.0,2517.0,216,0.783,0.861,0.915
HET_1,610,cellpose_ext,1183.9,316.1,513,0.385,0.966,0.661
HET_1,611,cellpose_ext,1162.3,2268.8,93,0.956,0.787,0.949
HET_1,612,cellpose_ext,1166.8,66.7,281,0.887,0.711,0.953
HET_1,613,cellpose_ext,1170.4,185.6,329,0.825,0.803,0.948
HET_1,614,cellpose_ext,1179.5,133.1,673,0.365,0.711,0.619
HET_1,615,cellpose_ext,1181.5,1599.4,258,0.578,0.907,0.838
HET_1,616,cellpose_ext,1174.9,50.3,338,0.765,0.807,0.906
HET_1,617,cellpose_ext,1172.4,2127.7,178,0.696,0.889,0.868
HET_1,618,cellpose_ext,1183.0,246.3,584,0.754,0.532,0.915
HET_1,619,cellpose_ext,1177.8,2502.6,145,0.709,0.914,0.906
HET_1,620,cellpose_ext,1175.1,2847.8,130,0.951,0.728,0.949
HET_1,621,cellpose_ext,1180.7,925.7,261,0.594,0.664,0.811
HET_1,622,cellpose_ext,1186.8,1425.2,568,0.777,0.405,0.924
HET_1,623,cellpose_ext,1180.5,2029.0,114,0.893,0.839,0.942
HET_1,624,cellpose_ext,1184.8,866.6,147,0.784,0.878,0.913
HET_1,625,cellpose_ext,1191.3,1193.4,277,0.521,0.963,0.863
HET_1,626,cellpose_ext,1197.6,1826.3,436,0.479,0.938,0.760
HET_1,627,cellpose_ext,1197.6,528.9,349,0.492,0.917,0.774
HET_1,628,cellpose_ext,1194.8,180.7,618,0.813,0.557,0.927
HET_1,629,cellpose_ext,1189.3,748.0,191,0.524,0.941,0.806
HET_1,630,cellpose_ext,1191.4,2351.3,269,0.658,0.898,0.859
HET_1,631,cellpose_ext,1190.0,2054.0,173,0.829,0.814,0.920
HET_1,632,cellpose_ext,1200.2,847.6,174,0.585,0.908,0.866
HET_1,633,cellpose_ext,1205.1,596.6,671,0.493,0.742,0.741
HET_1,634,cellpose_ext,1196.4,628.9,142,0.687,0.935,0.940
HET_1,635,cellpose_ext,1211.2,1996.1,605,0.742,0.820,0.924
HET_1,636,cellpose_ext,1204.7,2687.0,224,0.923,0.604,0.953
HET_1,637,cellpose_ext,1209.8,2877.0,608,0.456,0.952,0.749
HET_1,638,cellpose_ext,1213.0,2831.3,330,0.726,0.696,0.887
HET_1,639,cellpose_ext,1208.7,2995.7,255,0.764,0.486,0.898
HET_1,640,cellpose_ext,1213.3,2016.1,317,0.842,0.744,0.941
HET_1,641,cellpose_ext,1212.8,2705.8,273,0.696,0.918,0.907
HET_1,642,cellpose_ext,1212.4,112.7,350,0.605,0.934,0.893
HET_1,643,cellpose_ext,1215.9,2985.4,177,0.888,0.730,0.941
HET_1,644,cellpose_ext,1226.3,428.5,750,0.835,0.352,0.935
HET_1,645,cellpose_ext,1216.3,530.0,260,0.914,0.725,0.956
HET_1,646,cellpose_ext,1223.0,622.9,247,0.759,0.835,0.915
HET_1,647,cellpose_ext,1229.7,1330.4,597,0.745,0.794,0.900
HET_1,648,cellpose_ext,1226.8,1696.2,656,0.327,0.912,0.578
HET_1,649,cellpose_ext,1225.9,2681.9,371,0.566,0.852,0.791
HET_1,650,cellpose_ext,1222.5,2936.0,172,0.914,0.528,0.935
HET_1,651,cellpose_ext,1227.5,2893.3,271,0.769,0.686,0.906
HET_1,652,cellpose_ext,1235.0,1500.3,413,0.628,0.708,0.834
HET_1,653,cellpose_ext,1227.2,2541.7,97,0.880,0.776,0.933
HET_1,654,cellpose_ext,1233.5,2750.6,315,0.798,0.875,0.969
HET_1,655,cellpose_ext,1240.4,522.5,460,0.656,0.861,0.897
HET_1,656,cellpose_ext,1243.4,681.2,728,0.428,0.708,0.692
HET_1,657,cellpose_ext,1234.5,935.7,552,0.439,0.967,0.803
HET_1,658,cellpose_ext,1230.2,1854.5,353,0.428,0.961,0.781
HET_1,659,cellpose_ext,1232.2,2830.3,486,0.401,0.940,0.685
HET_1,660,cellpose_ext,1233.8,341.2,340,0.514,0.865,0.791
HET_1,661,cellpose_ext,1242.1,123.7,322,0.605,0.823,0.803
HET_1,662,cellpose_ext,1243.5,1021.1,604,0.847,0.527,0.929
HET_1,663,cellpose_ext,1239.9,472.4,228,0.708,0.851,0.905
HET_1,664,cellpose_ext,1252.4,1515.1,689,0.590,0.457,0.828
HET_1,665,cellpose_ext,1245.1,2829.6,397,0.804,0.647,0.921
HET_1,666,cellpose_ext,1246.0,2415.6,309,0.483,0.752,0.736
HET_1,667,cellpose_ext,1247.7,2697.2,293,0.812,0.757,0.933
HET_1,668,cellpose_ext,1254.1,1149.6,562,0.486,0.901,0.817
HET_1,669,cellpose_ext,1261.4,2255.5,635,0.329,0.957,0.625
HET_1,670,cellpose_ext,1249.4,2774.8,217,0.914,0.721,0.948
HET_1,671,cellpose_ext,1256.3,55.4,522,0.668,0.826,0.888
HET_1,672,cellpose_ext,1253.2,587.7,241,0.424,0.969,0.814
HET_1,673,cellpose_ext,1260.2,396.7,390,0.709,0.660,0.888
HET_1,674,cellpose_ext,1256.8,2571.6,174,0.721,0.833,0.883
HET_1,675,cellpose_ext,1265.1,2700.8,445,0.534,0.818,0.785
HET_1,676,cellpose_ext,1256.5,90.8,38,0.549,0.952,0.469
HET_1,677,cellpose_ext,1261.1,125.1,327,0.708,0.846,0.898
HET_1,678,cellpose_ext,1261.9,567.5,198,0.812,0.706,0.925
HET_1,679,cellpose_ext,1280.7,425.5,646,0.408,0.889,0.684
HET_1,680,cellpose_ext,1280.0,557.4,390,0.704,0.859,0.890
HET_1,681,cellpose_ext,1271.3,666.7,393,0.449,0.928,0.733
HET_1,682,cellpose_ext,1277.4,1042.2,575,0.816,0.502,0.932
HET_1,683,cellpose_ext,1268.3,2771.2,212,0.655,0.932,0.906
HET_1,684,cellpose_ext,1290.9,2179.2,660,0.263,0.691,0.493
HET_1,685,cellpose_ext,1270.4,1341.7,177,0.906,0.788,0.983
HET_1,686,cellpose_ext,1279.9,1761.7,635,0.290,0.969,0.684
HET_1,687,cellpose_ext,1285.5,2825.3,389,0.581,0.878,0.833
HET_1,688,cellpose_ext,1290.0,14.8,570,0.699,0.632,0.896
HET_1,689,cellpose_ext,1289.2,951.6,1005,0.463,0.544,0.735
HET_1,690,cellpose_ext,1285.1,2643.9,195,0.821,0.846,0.929
HET_1,691,cellpose_ext,1290.5,864.7,370,0.643,0.900,0.856
HET_1,692,cellpose_ext,1290.8,1506.0,260,0.448,0.906,0.677
HET_1,693,cellpose_ext,1299.5,2357.4,517,0.554,0.955,0.885
HET_1,694,cellpose_ext,1294.9,479.8,406,0.591,0.918,0.871
HET_1,695,cellpose_ext,1291.4,81.6,183,0.798,0.869,0.915
HET_1,696,cellpose_ext,1289.1,1818.0,214,0.748,0.891,0.899
HET_1,697,cellpose_ext,1293.8,227.4,389,0.800,0.642,0.917
HET_1,698,cellpose_ext,1298.0,176.0,349,0.615,0.853,0.815
HET_1,699,cellpose_ext,1299.6,520.9,272,0.604,0.936,0.861
HET_1,700,cellpose_ext,1298.9,2921.1,328,0.863,0.759,0.948
HET_1,701,cellpose_ext,1308.8,1458.7,669,0.688,0.661,0.886
HET_1,702,cellpose_ext,1298.4,691.1,299,0.638,0.849,0.847
HET_1,703,cellpose_ext,1301.4,1033.0,426,0.834,0.519,0.916
HET_1,704,cellpose_ext,1303.0,95.2,383,0.859,0.713,0.941
HET_1,705,cellpose_ext,1311.8,569.0,721,0.615,0.447,0.874
HET_1,706,cellpose_ext,1310.4,669.1,330,0.549,0.878,0.778
HET_1,707,cellpose_ext,1308.8,640.1,483,0.592,0.913,0.864
HET_1,708,cellpose_ext,1321.5,2453.4,467,0.336,0.982,0.768
HET_1,709,cellpose_ext,1312.0,2767.2,499,0.721,0.889,0.936
HET_1,710,cellpose_ext,1322.9,2052.1,503,0.439,0.937,0.739
HET_1,711,cellpose_ext,1325.2,1239.4,819,0.764,0.806,0.957
HET_1,712,cellpose_ext,1318.6,2686.6,213,0.541,0.958,0.866
HET_1,713,cellpose_ext,1319.6,690.4,228,0.755,0.901,0.923
HET_1,714,cellpose_ext,1320.9,507.5,389,0.583,0.951,0.882
HET_1,715,cellpose_ext,1330.6,2978.4,475,0.546,0.946,0.833
HET_1,716,cellpose_ext,1319.8,817.6,393,0.349,0.982,0.733
HET_1,717,cellpose_ext,1323.4,653.8,225,0.880,0.659,0.926
HET_1,718,cellpose_ext,1326.4,1176.7,657,0.436,0.896,0.722
HET_1,719,cellpose_ext,1323.3,2119.9,275,0.661,0.784,0.821
HET_1,720,cellpose_ext,1326.1,150.2,432,0.698,0.824,0.880
HET_1,721,cellpose_ext,1327.7,1567.9,493,0.477,0.936,0.834
HET_1,722,cellpose_ext,1322.4,2904.1,178,0.454,0.969,0.848
HET_1,723,cellpose_ext,1334.2,1774.8,360,0.464,0.915,0.752
HET_1,724,cellpose_ext,1327.9,2872.9,187,0.706,0.885,0.912
HET_1,725,cellpose_ext,1332.9,540.5,380,0.738,0.866,0.896
HET_1,726,cellpose_ext,1331.7,565.8,405,0.833,0.773,0.940
HET_1,727,cellpose_ext,1344.0,399.5,608,0.648,0.845,0.899
HET_1,728,cellpose_ext,1335.0,1749.8,238,0.605,0.903,0.824
HET_1,729,cellpose_ext,1339.7,2557.7,239,0.553,0.848,0.768
HET_1,730,cellpose_ext,1340.0,2616.4,207,0.791,0.838,0.932
HET_1,731,cellpose_ext,1352.1,2886.0,381,0.479,0.937,0.807
HET_1,732,cellpose_ext,1339.1,1450.8,80,0.939,0.859,0.976
HET_1,733,cellpose_ext,1348.6,149.6,246,0.754,0.858,0.914
HET_1,734,cellpose_ext,1346.3,2326.4,263,0.920,0.610,0.956
